ec50UM,ic50UM,aMax,actArea
3.25423503,3.30120421,-87.812698,1.8359
8.24741221,1.79321361,-83.939308,2.6126
2.11952782,8,-17.521215,0.216
0.29417437,0.33054861,-84.940697,3.4082
0.04275291,0.05000682,-95.116631,4.69
4.35314303,0.00294612,-88.839569,6.5265
0.06702909,0.06352215,-99.208733,4.6095
0.21236618,0.32586983,-85.541901,2.8929
0.04551981,0.05779477,-89.056526,4.6049
0.00467007,8,-48.955296,2.0909
1.93386555,1.61782932,-90.355194,2.0993
8.16998578,8,-41.26878,0.6055
7.74642658,7.92057705,-51.292233,0.5029
3.48361087,4.21395493,-69.339844,0.756
8.10019905,8,-49.243782,0.5817
4.18387556,8,-36.43082,0.497
0.75508374,0.79331654,-78.911316,2.1792
1.26284993,1.76851046,-74.193588,1.2041
0.06476215,0.03921378,-80.762482,4.0593
0.0610063,0.0655957,-96.81765,4.2403
0.66216499,0.76255989,-84.444183,1.9017
8.15878098,6.32526588,-79.855064,0.8356
0.72643012,0.76866394,-92.337563,2.3449
0.07880496,0.07863688,-95.633766,4.2248
0.04610615,0.04221131,-86.441612,4.6277
0.09783073,0.09713446,-95.93644,4.0893
0.16062786,0.28977454,-51.813236,2.6337
0.03811308,0.03985694,-96.111534,4.8979
2.05700994,2.04079676,-92.154335,1.6221
8.72655617,8,-24.693489,0.1654
0.01808529,0.02967588,-81.445641,3.5747
0.1693552,0.16683416,-83.42437,2.8739
5.89442572,0.00652834,-77.927444,4.3533
0.01231644,0.02381408,-90.59198,3.6206
0.1942922,0.33127552,-79.497017,2.2706
0.3111423,0.41938305,-86.452057,2.586
3.24645114,2.65931892,-87.074844,1.2913
0.59390181,0.63951606,-94.918106,2.2652
0.7740103,8,-26.398424,0.3017
8.03806031,7.39983273,-55.620251,0.3485
8.41821977,8,-46.837524,0.364
7.10277605,8,-28.016876,0.0522
0.08195965,0.10914998,-86.96505,3.711
0.01454006,0.01700018,-91.858742,5.015
0.14432208,0.13926467,-97.796913,3.8201
1.96970308,2.93437076,-67.339577,1.2313
8.73340826,8,-48.594154,0.445
0.07935233,0.07343186,-93.815697,4.4662
5.887427,0.00312029,-83.986633,5.9752
0.11253811,0.11156911,-98.423103,3.8386
1.15609562,1.3579917,-86.860298,1.6359
0.06463081,0.0680237,-83.065933,4.218
1.98528063,2.27052832,-87.377632,1.3881
2.14315558,8,-10.802176,0.0083
9.08736364,8,-26.7216,0.2117
0.07090932,0.08547899,-94.336098,4.5407
0.07956293,0.08421213,-95.797722,4.6555
0.0096839,0.00548632,-93.837669,6.559
0.01094685,0.01300275,-93.144691,5.5697
1.89837396,1.35116649,-76.168137,2.3576
0.14266361,0.18110247,-96.19117,4.0509
1.61757946,1.47272909,-92.869278,2.1525
3.92466211,8,-24.777786,0.3828
8.27494151,8,-36.160519,0.4741
8.69929449,8,-41.214188,0.6602
8.03601355,8,-44.972878,0.6015
0.07529626,0.08930998,-65.575027,3.2302
0.32105473,0.41900313,-78.398285,2.7378
0.10810772,0.22289325,-89.715958,3.2033
0.01050295,0.02407783,-82.17955,4.4245
0.01364277,0.00575232,-88.005653,6.0134
0.01774275,0.02111328,-97.12748,5.3635
8.24762818,3.6115551,-98.3983,1.7872
2.98179627,3.04775715,-97.017601,1.2718
6.55390596,5.69183016,-96.12545,0.6601
0.65701872,0.56526524,-92.423882,2.7873
8.14119264,4.94440365,-97.502701,1.2092
1.67951357,8,-30.648643,0.4818
2.52174211,8,-35.930172,0.5463
4.00808954,8,-38.112537,0.5674
2.25004935,8,-40.084694,0.6556
8.06401535,8,-35.082321,0.6448
0.29736909,0.37322196,-81.479767,1.7438
0.41385439,1.31490254,-64.598686,2.1301
0.53935152,0.31390068,-92.174088,1.2757
5.88574998,0.00867361,-73.793579,4.3524
0.02260669,0.04087068,-90.889778,3.5401
4.04349566,2.28670001,-74.119591,1.5291
8.66988532,2.9435811,-78.722511,0.7803
7.54251671,8,-49.553501,0.2888
0.06206387,0.06285819,-82.850197,4.4951
0.19301555,0.36212426,-59.593483,1.9272
0.00428412,0.01399088,-69.712814,4.4367
0.01457695,0.02032217,-100.454628,5.2069
2.05412579,1.53344786,-96.558968,1.7745
2.86603475,2.84974313,-93.319534,1.3489
7.77111721,3.70677161,-86.140907,1.564
0.98545015,8,-30.335701,0.3636
2.14247751,8,-27.140917,0.401
2.63500524,8,-37.156914,0.3622
0.17940763,0.26749858,-68.932632,2.4662
0.37297574,0.5086028,-77.161057,2.5153
0.02558292,0.030916,-78.770073,4.6157
0.10097293,0.10136784,-96.895409,4.0075
3.0275619,2.53082061,-95.503944,1.4006
0.16594116,0.28293887,-67.946083,2.649
0.01978967,0.01928414,-84.393623,5.1603
0.50554961,0.82307273,-72.821793,1.9562
0.00343005,0.00771488,-68.379456,4.7772
0.07113762,0.07391398,-91.934425,4.0829
0.26270324,0.28573433,-95.136986,3.2542
1.82586491,2.28147197,-73.633041,1.9008
6.70141459,5.61298895,-82.176544,0.7939
9.33898059,8,-39.669353,0.3693
0.05089691,0.11680062,-58.946495,3.2726
0.09297916,0.10164227,-59.159355,3.7848
0.00420044,0.00399903,-97.91655,6.4753
0.07178432,0.08287233,-88.769058,3.882
0.21099013,0.30656654,-97.639618,3.0325
0.56444317,0.55922794,-97.375542,3.0544
2.99402523,3.15096998,-92.180649,1.3331
0.0109315,8,-95.988358,6.7817
6.35607004,8,-42.010098,0.6618
0.91469944,8,-18.847467,0.4814
0.09454437,0.10037457,-94.720261,4.4022
0.00969001,0.00759401,-92.081978,6.5069
0.04900863,0.04968827,-96.909035,4.7936
0.01300741,0.01241158,-95.393616,6.209
8.49196672,3.30064631,-97.615494,1.5524
2.01891112,1.98568821,-95.285477,1.7331
8.53138939,8,-23.377197,0.5129
8.24376674,8,-45.113045,0.6877
0.23806584,0.63466179,-61.466621,1.9236
0.03382319,0.13182473,-70.332932,3.051
0.02515532,0.02438792,-87.641312,5.3368
0.04053043,0.04341012,-96.366753,4.7008
0.07418799,0.07795731,-95.027473,4.441
0.67603129,0.69963789,-86.444962,3.0835
0.85735345,1.10614491,-76.515137,1.8373
2.95105147,4.78435612,-57.789734,0.9262
0.00407533,0.00999075,-58.408829,4.0051
0.04265321,0.06776921,-81.998604,3.5731
0.10444227,8,-49.782211,2.6637
8.42384267,8,-45.089302,0.4521
8.04608654,8,-36.581089,0.3369
0.04645772,0.04779857,-96.498962,5.2348
0.00442017,0.0075381,-93.633919,6.0634
7.06248673,0.03428911,-82.290352,4.5392
0.01470161,0.01601356,-95.260544,5.6418
0.04385512,0.0440023,-97.187225,5.2851
0.13383769,0.13033667,-94.451927,4.667
0.77206701,0.76937276,-94.541649,3.0185
8.0528183,2.93234301,-94.379868,1.6864
8.84942987,8,-37.236404,0.8905
4.01434946,6.58999538,-52.754154,0.9357
7.6059413,8,-45.143204,1.0564
0.31750807,0.36635992,-82.515999,2.7526
0.52877265,0.51977933,-98.996704,2.605
0.01599984,0.02069836,-68.654922,3.8972
0.01840117,0.02042012,-101.120873,4.9402
0.20517068,0.52523738,-64.74234,2.0174
1.1299603,1.11445117,-92.102806,2.1093
0.18079662,0.28856182,-68.230064,2.2269
0.40657651,0.71411222,-76.085182,1.9361
0.00651886,0.03029122,-59.759869,3.8972
0.10669681,0.16817994,-92.947205,3.2021
1.21609426,1.47415507,-78.705238,1.7014
0.3640849,0.55221927,-76.515907,2.5609
8.75371638,1.67815077,-88.323723,1.9322
7.29551077,8,-38.683147,0.2946
0.04236701,0.05810367,-69.851456,3.5096
1.29574931,0.92229033,-101.197037,2.2524
0.15110484,0.32801437,-67.778816,2.7017
0.00963879,0.00909833,-92.528114,5.55
0.02949416,0.02820466,-102.185005,4.9716
8.17490763,1.28874552,-77.093597,1.9984
1.50432277,2.19753885,-75.083443,1.4292
0.26493266,0.38738161,-57.27393,1.8778
0.77164602,2.86726379,-58.60836,1.4942
0.70588154,0.91006017,-81.991005,2.2955
0.1178842,0.14477713,-95.243271,3.3759
8.82440991,6.33644962,-59.039639,0.8661
1.49848437,2.29430008,-70.109779,1.6699
6.56737709,8,-26.162777,0.2116
0.01557233,0.01874928,-71.192848,3.9338
0.11234443,0.1240007,-87.505234,3.5052
0.04218771,0.04594332,-93.610413,4.3938
0.04594084,0.03912293,-90.111824,4.497
0.0427432,0.04450193,-96.607323,4.4037
0.08838905,0.0932668,-87.297661,3.8903
0.70303077,0.73845458,-87.621643,2.6304
8.33649554,8,-27.943434,0.3761
2.59048963,8,-17.238651,0.0762
1.11028433,1.75611138,-63.217014,1.8256
0.02015614,0.01822002,-82.22599,5.2538
0.23167542,0.29121146,-99.584419,3.2919
0.12533097,0.14400524,-92.828552,3.6914
7.03798389,8,-37.532845,0.4712
0.70932514,0.81278223,-71.113014,2.5251
0.0110707,0.01296604,-91.83149,5.6514
0.22727777,0.21119963,-93.431168,4.0163
0.28049386,0.31591794,-82.97448,3.1845
0.11045528,0.12093988,-90.60025,4.6153
0.02861366,0.06553426,-84.524147,4.1181
0.01210535,0.00758911,-93.406319,6.3835
0.0494605,0.04286541,-96.439606,5.597
0.17945273,0.2003625,-87.822395,3.3122
0.03894965,0.04496924,-81.793236,4.4163
0.19343466,0.19849677,-93.295219,3.5571
0.00975494,0.00808272,-93.21505,6.0946
0.01884814,0.02427802,-94.516693,4.9332
0.12295163,0.30686337,-65.226936,2.4128
0.40074328,0.41039684,-94.729149,2.9817
2.16037011,2.80345678,-73.365761,1.2529
8.16102939,8,-12.948164,0.0721
0.33423841,0.40968505,-82.001144,4.3378
0.10102839,0.0946001,-94.67038,5.5641
0.02037731,0.01436283,-93.882759,6.0713
0.38246179,0.25928551,-96.219864,5.3652
2.62577629,2.65164995,-95.720238,1.3201
0.2189409,0.23495263,-80.624588,3.5825
0.1025165,0.04198561,-90.709129,4.983
0.10282174,0.11275625,-94.474792,3.9825
0.2921457,0.31726998,-96.138199,3.6427
8.21299653,3.88834095,-91.339981,1.5025
0.01066244,8,-93.133644,6.9527
8.84092361,7.72138834,-51.029064,0.5181
1.78830278,8,-20.171484,0.118
8.00772295,8,-41.554825,0.2288
0.38508141,0.69521314,-78.652855,2.2019
0.58131427,0.8515085,-56.239349,2.3798
0.00588766,0.00578333,-85.716736,5.5617
0.04127961,0.04947045,-94.441895,4.5845
0.06184704,0.16582999,-85.42012,3.1123
0.80030543,0.89431644,-74.090683,1.8487
8.13870611,8,-32.454548,0.3061
0.38577306,8,-9.814641,0.2177
0.12393391,0.31992754,-74.139946,2.603
0.37002707,0.58498287,-65.014336,1.8847
0.01999443,0.01984644,-88.532036,5.3135
0.08018804,0.09311076,-92.29763,3.8051
0.81844896,1.87914467,-63.414909,1.5358
8.49042247,8,-45.703186,1.3384
9.23582308,8,-27.542046,0.1756
0.28396824,0.28217495,-92.785225,3.6759
0.11826202,0.12469602,-90.973679,3.8186
6.86106231,0.37788338,-56.094849,2.7382
0.01558148,0.01020779,-83.76915,5.4703
0.06498463,0.06885213,-97.215355,4.2886
0.08717033,0.08654926,-90.931618,3.8954
1.4708606,1.41632795,-82.023018,1.9139
0.18775597,0.23898962,-63.676991,2.8606
2.10376644,2.9061091,-58.082073,1.1993
0.0172823,0.01330033,-83.991768,5.6996
0.07560805,0.09521681,-89.905022,3.7515
2.66716385,2.94104981,-76.790237,1.4964
6.4434967,6.7850709,-68.919792,0.6876
1.95008647,3.11535335,-64.753441,1.5655
8.10061218,8,-24.833687,0.2191
0.03076688,0.03514503,-92.26709,5.2371
0.00881107,0.01141459,-95.572571,5.873
0.19942074,0.20550914,-94.774521,3.7305
0.02219072,0.01695089,-95.467636,5.957
0.00874683,0.00962453,-96.123177,5.9893
0.01668435,0.01888253,-97.75679,5.916
8.2225839,5.42829657,-97.057724,1.2612
1.96166194,1.97425187,-97.428864,2.3361
0.00623277,8,-95.999443,7.3422
8.53810261,8,-28.931606,0.473
8.3861593,6.89677763,-76.243958,1.0422
0.23861058,0.27600572,-72.446785,2.7457
0.05448262,0.32975236,-52.945591,3.1418
0.05524004,0.08504415,-68.361214,3.4461
0.02744201,0.02176065,-82.842964,5.3756
0.10524955,0.13980055,-95.841034,3.7393
0.10155004,0.2864683,-65.046379,2.5702
8.56719785,2.65291286,-71.286438,1.8659
4.53424549,5.06650353,-75.540314,0.7186
0.26405805,0.36508462,-88.226379,3.2015
2.56936622,8,-22.91774,0.3955
2.12403202,8,-19.763454,0.3488
8.41474747,8,-24.366499,0.3863
0.48522869,0.47791684,-86.345551,3.6005
0.17055012,0.18957986,-93.238892,3.9651
0.01680092,0.01094529,-93.302841,5.9369
0.03535557,0.03728459,-95.752327,4.8071
0.06945134,0.09071204,-89.494629,3.9107
2.14568257,8,-46.849903,0.7283
4.57246876,8,-30.574495,0.2072
0.24456751,0.37540126,-70.985123,3.522
0.40223768,0.502823,-82.505707,2.8908
0.01053924,0.54444462,-60.902061,3.4454
6.55829015,0.00994848,-78.053223,5.3468
0.04767135,0.05073104,-95.021873,4.7205
0.11459057,0.12189111,-92.532784,4.0707
8.44745189,6.23650026,-71.002823,0.9068
0.4983969,1.02021813,-73.957375,2.2858
4.11824942,8,-24.884296,0.4567
8.07438487,8,-42.578453,0.5398
8.37424195,8,-48.7365,0.5409
3.1276741,8,-31.505985,0.6724
8.66961204,8,-48.503613,0.8724
0.26108995,0.3474384,-70.695435,2.0498
0.0268357,0.01918957,-72.13633,3.7749
0.07284801,0.10595974,-108.402496,3.29
8.44519325,1.80534756,-74.555527,1.4015
1.42730665,1.96740961,-81.236656,1.1671
2.31701016,2.07197523,-86.857201,1.1179
1.13630819,1.23085225,-89.535095,2.342
7.9389329,7.68683052,-55.670361,0.5619
0.13435364,0.1580597,-91.799225,3.6326
8.11346359,4.6772399,-64.637543,1.4239
1.41210485,2.08240962,-70.660728,2.0789
0.55771315,8,-48.664505,1.9673
0.28052881,0.27953023,-95.406876,3.3045
0.17655397,0.20922014,-87.783333,3.0887
0.21143238,0.21331251,-77.387955,3.5178
0.2153517,0.2376862,-89.337189,3.109
0.05692357,0.07082497,-74.620132,3.3734
8.38170134,8,-16.046183,0.0827
0.4792963,0.60898876,-72.16021,2.3346
0.45915222,0.49182218,-95.504494,2.9901
0.0262981,0.03195561,-63.393353,5.2187
0.11988691,0.12422759,-96.809128,4.0549
4.08224487,4.65459013,-74.419144,0.8032
1.07045579,1.03082037,-96.285355,3.0968
0.72848123,0.88726914,-85.307663,1.9816
0.53757745,1.69296157,-62.865433,1.1257
0.39532766,1.19507885,-67.253021,1.8902
0.03485995,0.12699063,-59.311577,2.6619
0.24969636,0.27061081,-99.930786,2.7717
4.60200596,3.35720396,-77.751938,1.1709
2.70936346,2.96677876,-79.674789,1.1032
0.12979719,0.1517988,-72.464722,2.9596
0.70194459,0.7408179,-94.149002,1.8827
0.43529233,1.05746114,-74.293953,1.5596
0.4135316,0.20456109,-86.624283,4.0875
0.07368039,0.08745406,-100.582703,3.5201
0.52970135,0.51258737,-96.53447,3.1708
0.30624279,8,-39.688095,1.4376
1.20614648,1.07131004,-88.450882,2.1677
0.5088287,1.06234574,-76.257072,2.1399
1.87625611,8,-41.822567,0.6281
7.02981329,7.86299229,-51.477699,0.2945
8.26420725,8,-23.795961,0.338
0.66073656,1.47985017,-64.615051,3.2321
0.02095332,0.21773562,-62.329811,2.757
0.01348537,0.02005577,-92.361237,5.4766
0.09359571,0.1097637,-95.700439,3.9221
0.41427651,0.49293405,-80.237099,3.1862
3.06789923,3.34392452,-66.88163,1.4813
8.19347783,4.03970623,-67.998688,1.3751
8.29011095,8,-22.245478,0.3423
0.03172934,0.06265669,-77.540405,3.984
0.07185005,0.12334336,-76.427162,3.3142
6.17807927,0.0125092,-82.38324,4.7338
0.44992021,0.5541653,-79.571045,2.2166
0.00616653,0.00885265,-65.489937,4.5201
6.84407654,0.0295744,-98.542274,4.6206
0.37971276,0.5789662,-81.513931,2.1461
0.55244017,0.66438055,-86.912941,2.4244
3.23076391,1.03215134,-86.353447,2.2206
8.22124095,8,-39.611149,0.4152
0.0135006,0.04036156,-66.75898,4.2419
2.28649068,2.11350942,-71.27063,1.9174
0.01469878,0.22778431,-55.599644,3.1372
0.10852528,0.14948012,-86.755203,3.3188
8.43626938,4.44153643,-74.688866,1.4769
8.07295078,2.79253912,-76.988441,1.8377
0.21165919,8,-23.736759,0.4075
0.22148542,8,-11.148797,0.4865
5.25410223,8,-33.063351,0.4238
0.03502851,0.03499204,-95.974548,5.5188
0.31379569,0.33289269,-96.000786,3.6396
0.01080374,0.01150313,-95.385635,5.983
0.14957494,0.18305761,-85.776726,3.4219
0.03176076,0.03380843,-97.87812,5.3689
3.42048526,3.27544189,-97.877884,1.8775
1.48017752,0.84044927,-97.448402,3.2246
0.68650067,0.79090726,-100.625496,2.6279
8.70065451,4.26082182,-73.333786,1.7665
8.5360115,4.23296452,-82.578377,1.6441
6.95305538,6.38256073,-85.750633,1.8187
0.32814792,0.3590886,-92.549667,2.9318
0.41214174,0.3165203,-96.206108,3.9828
0.06522439,0.06702995,-94.849045,4.3094
0.12301018,0.26889938,-80.786873,2.8689
0.2973266,0.32995504,-88.526039,2.7318
0.45185915,0.57015771,-83.530235,2.5752
1.8973273,1.56916881,-90.017807,2.8034
7.52420187,8,-32.218262,0.2642
0.01627778,0.01475645,-95.371529,5.7504
0.05618173,0.0493892,-90.704979,4.57
6.33945205,0.00600136,-93.875725,5.6956
0.03783239,0.03925597,-101.066589,4.8613
0.50648439,0.60628176,-95.479233,2.1484
0.91065848,0.85494256,-102.263229,2.9966
0.07512891,0.06926268,-96.409821,4.4189
1.39370167,8,-13.868001,0.4195
0.0320821,8,-16.549929,0.6326
1.09755909,8,-19.746115,0.6001
0.23965997,0.32252806,-80.824959,2.7723
0.11604046,0.1266322,-96.386658,4.3505
0.01796068,0.01531465,-95.373848,5.9152
0.01136866,0.01233573,-95.941803,6.2657
0.6671685,0.80637741,-87.137718,3.3446
0.04774814,0.04843572,-98.043701,4.9621
2.87466431,3.05464745,-88.79567,2.3624
0.53792971,8,-21.158457,0.9275
3.0258646,4.51771307,-57.542839,1.0465
0.0231949,0.03448085,-95.649483,4.4997
0.00354519,0.0043568,-96.863297,6.7624
0.03408396,0.04253678,-95.343727,4.9845
0.03181281,0.04242583,-96.67157,4.9059
0.70698279,0.47919601,-94.218895,3.8812
0.02655239,0.02979282,-97.897789,5.2114
0.01387505,0.01154633,-86.208794,5.5723
6.35559173,0.00578004,-93.795868,5.6249
0.01454978,0.0076734,-91.196129,5.9257
0.01742366,0.01303174,-99.462692,5.65
8.61314884,1.56003547,-91.718994,2.0767
0.06983834,0.08687161,-59.090332,2.3161
0.19692652,0.16659342,-94.999321,3.0902
0.01324369,0.02818343,-50.688549,2.1929
0.03614301,0.02943977,-107.203178,4.2563
8.93668601,1.55998755,-90.119987,1.6931
8.98625651,3.59782219,-91.716888,1.5955
0.00612904,0.0059756,-72.418007,4.4743
0.05249058,0.05000298,-112.977203,4.6473
0.19467141,0.21457453,-78.125649,2.8308
1.48971021,1.71263218,-79.923294,1.8817
0.01158836,0.01019102,-87.563759,5.5701
0.06530713,0.07288567,-96.155045,4.1169
8.01757528,6.36180878,-57.897114,0.7847
0.15370594,0.16581979,-78.363548,3.2799
0.19319131,0.26527655,-87.128021,2.9906
0.00515747,0.00716043,-90.596588,5.8572
0.00547233,0.0182273,-96.955704,5.1254
0.17780504,0.26710028,-68.510223,2.3918
0.91179383,0.60308635,-89.950478,2.8476
8.06007267,3.20284653,-84.251648,1.4133
2.66090059,8,-30.947605,0.3245
8.06913071,8,-24.457426,0.1746
6.27433538,8,-39.406673,0.3171
0.04196913,0.05049546,-77.349403,3.9403
0.0945023,0.08777034,-90.843735,4.8064
0.00488786,0.00641442,-90.229424,6.3027
0.00772643,0.00756374,-88.651497,5.6824
0.04917921,0.12147053,-90.69471,4.4884
0.26075441,0.36696824,-89.702431,3.6745
7.83420324,7.83923245,-52.673996,0.6315
3.51677966,8,-32.942696,1.3679
8.65226463,6.31206465,-65.269249,1.5978
8.12940374,5.509027,-70.352974,1.3292
7.04236984,7.312819,-57.203598,1.4692
0.03710702,0.04154739,-81.698181,4.5972
0.05086174,0.05143336,-88.927673,4.1904
5.70045877,0.00339465,-90.666389,6.2069
0.16897951,0.20408399,-87.526764,3.4382
0.0052975,0.005032,-67.701866,5.0682
0.08258159,0.09528705,-97.590286,4.2388
0.28433552,0.2451812,-96.280411,3.6776
0.23612763,0.31153715,-89.131104,2.9728
1.38861013,0.76815635,-91.940704,2.8429
8.55566994,8,-23.575884,0.2364
0.2028853,8,-8.386649,0.1094
5.15212679,8,-46.169327,0.5136
0.06719108,0.05371868,-93.089172,5.6352
0.05315693,0.05484267,-86.753387,4.4759
0.02396099,0.22173892,-61.368793,3.0477
0.03361576,0.00988329,-79.169556,5.6275
0.08907605,0.09419117,-97.18792,4.05
0.13008684,0.14945257,-88.755981,3.6274
3.40803695,3.23220587,-90.70015,1.2364
9.310124,6.30160141,-64.99543,0.7809
2.95139456,4.64166594,-55.634468,0.6875
8.83714024,6.82615709,-69.318298,0.708
5.80920363,8,-48.234016,0.6696
0.02486328,0.02123558,-95.670357,5.5988
0.01843877,0.01981232,-87.86264,4.8727
0.01011998,0.01056483,-60.361237,4.0908
0.03131974,0.03519366,-98.821014,4.9417
0.13162528,0.1363225,-86.84021,3.3541
0.12944485,0.16527049,-86.850594,3.4457
0.04455608,0.06831377,-69.691788,3.7607
0.14053182,0.35059631,-66.932953,2.9523
6.75983969,0.03650139,-70.049019,3.8317
0.00863839,0.02054946,-70.30336,4.8909
0.13111886,0.19508384,-93.151054,3.5298
0.07516177,0.20687114,-66.098717,2.7048
0.56840456,1.03612292,-74.014961,2.4335
8.38784109,7.20410538,-76.883537,0.9846
0.90716916,1.03148556,-75.278862,3.0344
8.9387373,8,-39.876625,0.7741
8.4941912,8,-40.779842,0.6819
8.26515513,8,-31.36549,0.394
7.07107544,8,-32.655071,0.3513
3.40158153,8,-28.983854,0.6148
0.03951236,0.04751817,-69.162399,3.7538
6.92443339,0.55552054,-63.914513,2.0602
0.03211188,0.07777429,-65.397667,3.5617
0.15138944,0.17020461,-101.41806,3.3891
2.25573278,8,-26.298939,0.1035
0.06470183,0.85249013,-52.107632,2.3024
0.90390933,1.19104683,-84.009178,1.3083
0.08903899,0.08729702,-66.426071,3.9578
0.05658873,0.06557757,-96.607018,3.8161
2.47564554,2.98428536,-69.027985,1.457
1.40768302,1.83332324,-64.226761,2.0667
8.35895364,5.13893175,-56.159039,1.7293
2.74598289,8,-31.274481,0.532
0.78511065,0.81601,-99.154739,2.4276
0.3296082,0.34463701,-95.940834,2.9569
1.91745043,1.93604899,-96.29274,0.8209
0.0076994,0.00828805,-96.0634,5.963
1.62695527,1.62545216,-94.174049,1.8442
2.60429025,2.23052931,-95.367233,1.7715
3.97080731,3.61582947,-96.054329,1.284
0.15286724,0.21085601,-77.955521,3.5308
0.00409485,0.00814216,-102.906929,5.8651
0.28814444,0.29364622,-95.046883,3.2913
2.12777686,4.39086008,-51.299335,0.706
0.61169756,0.62640935,-94.854149,2.6212
0.00770387,0.00823879,-87.161217,5.4626
0.07650701,0.13206391,-88.921455,3.3849
0.65797836,0.68413138,-96.079704,2.4369
0.19226675,0.20048873,-86.434471,3.1346
0.01566084,0.03659121,-69.531456,1.0812
0.09086901,0.0691723,-128.347687,3.7262
8.25090714,3.75520182,-84.019836,0.6199
8.88095129,1.58808398,-95.71608,1.7327
0.05571421,0.06354362,-84.3955,4.5286
0.02499562,0.03501247,-71.909103,3.9363
6.12136607,0.01051367,-86.889847,4.916
0.01821605,0.01544388,-79.992859,5.3255
0.03099817,0.03888745,-100.775711,4.6762
0.85943914,1.06469834,-87.587761,2.0133
0.3048994,0.21208721,-93.736168,3.8193
8.6142205,8,-48.519165,0.6873
1.86571133,8,-36.213951,0.565
0.01123392,8,-15.015738,0.7375
0.0915369,0.17681947,-51.650898,2.2128
0.14674802,0.23404844,-75.31749,2.9813
0.01251278,0.0199565,-73.388039,4.2295
0.63708568,1.06414235,-71.956169,2.0796
0.0731446,0.08088634,-95.126854,4.057
1.5552609,2.71683884,-68.982765,1.2821
3.75089622,8,-25.677521,0.1982
0.1314476,0.13267189,-91.981087,4.6603
0.07206972,0.08081679,-94.684296,3.6217
0.84439683,1.64045286,-71.044098,1.0682
0.00759545,0.00430703,-98.912392,7.4369
0.01731766,0.01991669,-95.7267,5.0159
0.47843409,0.50593001,-95.726021,3.5634
8.77891868,4.78413534,-83.324409,0.8519
2.03052759,8,-31.244009,0.5495
8.15445946,6.97176886,-67.548271,0.3857
1.6746521,2.27817988,-75.556168,0.5069
0.08826048,0.10669641,-80.940895,3.4931
0.4677842,0.79170954,-62.215046,1.4987
6.32070667,0.00939158,-76.35894,4.303
0.04836288,0.07717921,-96.304947,3.4181
1.00157309,3.27488852,-59.485695,1.4162
1.77113521,2.60469675,-72.994362,1.6427
0.10704111,0.09905724,-93.582008,4.6678
0.59114087,0.65878069,-88.524544,2.6425
1.06885171,1.55804765,-58.775295,1.163
0.03171332,0.02638434,-87.500412,5.1548
0.0353698,0.03450151,-95.113258,5.1185
1.2090956,1.26984048,-88.289536,2.6347
8.76350087,3.43535566,-78.528435,1.5148
8.83289052,8,-25.136881,0.4888
3.61854696,8,-23.653048,0.3956
7.16278029,8,-30.477428,0.5541
0.1182104,0.13135979,-86.803932,3.4405
0.18998644,0.19118841,-91.257339,3.0109
0.01190812,0.00737692,-82.743767,4.7636
0.06132903,0.05611158,-96.408127,4.1269
8.35836576,5.08678007,-73.786949,1.1033
0.24077158,0.33596483,-89.66275,2.8569
0.07676356,0.08577364,-76.231857,3.7232
0.0842833,0.09140726,-87.430298,3.7963
0.02973764,0.03669591,-90.60527,4.6765
1.9607178,2.63071418,-70.891174,1.0603
0.10591531,0.11819041,-84.858337,3.4346
3.46948767,3.55699086,-95.633041,1.0867
7.27007914,6.36933804,-86.954399,1.2291
2.59299207,8,-23.331839,0.1484
8.10531015,8,-14.903518,0.1161
0.14792989,0.15009449,-89.639069,3.782
0.93119574,1.73618138,-51.959808,1.5436
0.06766881,0.06956872,-92.691582,4.5677
0.04255218,0.08150626,-94.855553,4.0279
1.91214609,2.2175808,-83.056976,1.3417
0.04200966,0.04371729,-93.139343,4.4574
0.00807147,8,-90.98481,5.5687
2.48002887,2.7799983,-83.255638,1.2339
0.19367673,0.22807844,-72.12381,3.0302
0.06053378,0.07514819,-90.544724,3.8685
8.73090869,2.65323901,-76.441154,1.4418
0.15417101,0.14827487,-87.688736,3.9955
3.58612299,3.00120378,-79.522316,1.3531
1.14399171,8,-22.90662,0.2107
1.24099398,8,-19.926146,0.1101
